zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1082.6893    6.1917196e-11    3.7706675e-10    0    3.64856e-09    0    0    0    0    6.8717159e-13    4.818264e-12    1.2562902e-11    1.9526269e-11    2.9081474e-11    3.3892241e-11    3.3185958e-11    2.5913102e-11    3.4510571e-13    2.3045136e-12    0    2.0372742e-11    3.7198503e-12    0    4.5665142e-12    0    5.6386863e-12    0    1.0822021e-11    2.0290928e-10    0    0    0    0    0
1081.9659    6.2541313e-11    3.7695543e-10    0    3.6490607e-09    0    0    0    0    6.9063652e-13    4.8401386e-12    1.2616149e-11    1.9603559e-11    2.9181192e-11    3.3995627e-11    3.3275652e-11    2.5964555e-11    3.4519467e-13    2.3118407e-12    0    2.0415392e-11    3.7299086e-12    0    4.5776796e-12    0    5.652574e-12    0    1.0843116e-11    2.0349475e-10    0    0    0    0    0
1081.2426    6.3183091e-11    3.7720735e-10    0    3.6566495e-09    0    0    0    0    6.9430887e-13    4.8634418e-12    1.2673083e-11    1.9686525e-11    2.9289275e-11    3.4108697e-11    3.337478e-11    2.6023261e-11    3.4537579e-13    2.3198264e-12    0    2.0463807e-11    3.7410201e-12    0    4.590137e-12    0    5.6680706e-12    0    1.0867278e-11    2.0413818e-10    0    0    0    0    0
1080.5192    6.3839208e-11    3.7780945e-10    0    3.6712634e-09    0    0    0    0    6.981507e-13    4.8879057e-12    1.2733003e-11    1.9774071e-11    2.9404084e-11    3.4229531e-11    3.3481454e-11    2.6087731e-11    3.4562884e-13    2.3283403e-12    0    2.0516815e-11    3.7529731e-12    0    4.6036258e-12    0    5.6848541e-12    0    1.0893887e-11    2.0482804e-10    0    0    0    0    0
1079.7959    6.4507333e-11    3.7875563e-10    0    3.6929084e-09    0    0    0    0    7.0213541e-13    4.9133425e-12    1.2795417e-11    1.9865433e-11    2.9524467e-11    3.4356778e-11    3.3594346e-11    2.6156919e-11    3.4593959e-13    2.3372908e-12    0    2.0573597e-11    3.765619e-12    0    4.6179624e-12    0    5.7026981e-12    0    1.0922504e-11    2.0555623e-10    0    0    0    0    0
1079.0725    6.5185704e-11    3.8004392e-10    0    3.7216303e-09    0    0    0    0    7.06243e-13    4.9396109e-12    1.2859955e-11    1.996003e-11    2.9649556e-11    3.4489424e-11    3.3712456e-11    2.6230037e-11    3.4629728e-13    2.346609e-12    0    2.0633532e-11    3.7788455e-12    0    4.6330088e-12    0    5.7214316e-12    0    1.09528e-11    2.0631666e-10    0    0    0    0    0
1078.3492    6.5873126e-11    3.8167615e-10    0    3.7575122e-09    0    0    0    0    7.1045984e-13    4.9666141e-12    1.2926363e-11    2.0057469e-11    2.9778758e-11    3.4626767e-11    3.3835094e-11    2.6306538e-11    3.4669446e-13    2.3562474e-12    0    2.0696191e-11    3.7925755e-12    0    4.6486696e-12    0    5.740937e-12    0    1.0984547e-11    2.0710512e-10    0    0    0    0    0
1077.6258    6.6568776e-11    3.8365673e-10    0    3.8006614e-09    0    0    0    0    7.1477653e-13    4.9942853e-12    1.2994466e-11    2.0157473e-11    2.9911655e-11    3.4768322e-11    3.396178e-11    2.6386042e-11    3.4712588e-13    2.3661731e-12    0    2.0761276e-11    3.8067551e-12    0    4.6648781e-12    0    5.7611319e-12    0    1.1017584e-11    2.0791869e-10    0    0    0    0    0
1076.9025    6.7272071e-11    3.8599177e-10    0    3.851201e-09    0    0    0    0    7.1918634e-13    5.0225767e-12    1.3064138e-11    2.0259845e-11    3.004795e-11    3.4913735e-11    3.4092163e-11    2.6468271e-11    3.4758766e-13    2.3763621e-12    0    2.0828568e-11    3.8213451e-12    0    4.681586e-12    0    5.7819564e-12    0    1.1051795e-11    2.0875524e-10    0    0    0    0    0
1076.1791    6.7982586e-11    3.8868851e-10    0    3.9092644e-09    0    0    0    0    7.2368439e-13    5.0514531e-12    1.3135286e-11    2.036444e-11    3.0187422e-11    3.5062744e-11    3.4225985e-11    2.6553015e-11    3.4807689e-13    2.3867966e-12    0    2.0897905e-11    3.8363164e-12    0    4.6987571e-12    0    5.8033658e-12    0    1.1087094e-11    2.0961319e-10    0    0    0    0    0
1075.4558    6.8700023e-11    3.9175509e-10    0    3.9749929e-09    0    0    0    0    7.282672e-13    5.0808892e-12    1.3207843e-11    2.0471153e-11    3.0329907e-11    3.5215156e-11    3.4363054e-11    2.6640122e-11    3.4859137e-13    2.3974639e-12    0    2.0969164e-11    3.8516476e-12    0    4.7163648e-12    0    5.8253271e-12    0    1.1123414e-11    2.1049139e-10    0    0    0    0    0
