zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1074.009    1.384738e-11    0    0    0    0    0    0    0    3.2200262e-16    6.2822732e-15    0    0    0    0    0    0    0    0    0    0    0    1.3107466e-15    6.0548725e-14    2.7341879e-14    1.0706601e-13    2.1394886e-14    0    0    0    0    0    0    0
1073.2857    1.3786776e-11    0    0    0    0    0    0    0    3.2562314e-16    6.3474157e-15    0    0    0    0    0    0    0    0    0    0    0    1.325575e-15    6.1224108e-14    2.7636984e-14    1.0823939e-13    2.1623397e-14    0    0    0    0    0    0    0
1072.5623    1.3721149e-11    0    0    0    0    0    0    0    3.2927468e-16    6.4130919e-15    0    0    0    0    0    0    0    0    0    0    0    1.3405556e-15    6.1905991e-14    2.793481e-14    1.0942379e-13    2.1853981e-14    0    0    0    0    0    0    0
1071.839    1.3650385e-11    0    0    0    0    0    0    0    3.3295734e-16    6.4793042e-15    0    0    0    0    0    0    0    0    0    0    0    1.3556901e-15    6.2594428e-14    2.8235378e-14    1.106193e-13    2.2086654e-14    0    0    0    0    0    0    0
1071.1156    1.3574369e-11    0    0    0    0    0    0    0    3.366712e-16    6.5460551e-15    0    0    0    0    0    0    0    0    0    0    0    1.3709799e-15    6.3289474e-14    2.8538711e-14    1.1182601e-13    2.2321432e-14    0    0    0    0    0    0    0
1070.3923    1.3492984e-11    0    0    0    0    0    0    0    3.4041633e-16    6.6133472e-15    0    0    0    0    0    0    0    0    0    0    0    1.3864268e-15    6.3991181e-14    2.8844828e-14    1.1304399e-13    2.2558331e-14    0    0    0    0    0    0    0
1069.6689    1.3406113e-11    0    0    0    0    0    0    0    3.4419281e-16    6.6811827e-15    0    0    0    0    0    0    0    0    0    0    0    1.4020324e-15    6.4699604e-14    2.9153753e-14    1.1427335e-13    2.2797367e-14    0    0    0    0    0    0    0
1068.9456    1.3313635e-11    0    0    0    0    0    0    0    3.4800071e-16    6.7495641e-15    0    0    0    0    0    0    0    0    0    0    0    1.4177984e-15    6.5414798e-14    2.9465507e-14    1.1551416e-13    2.3038556e-14    0    0    0    0    0    0    0
1068.2222    1.3215431e-11    0    0    0    0    0    0    0    3.5184008e-16    6.8184937e-15    0    0    0    0    0    0    0    0    0    0    0    1.4337264e-15    6.6136818e-14    2.9780111e-14    1.1676652e-13    2.3281914e-14    0    0    0    0    0    0    0
1067.4989    1.3111376e-11    0    0    0    0    0    0    0    3.5571097e-16    6.8879738e-15    0    0    0    0    0    0    0    0    0    0    0    1.4498182e-15    6.6865717e-14    3.0097587e-14    1.1803052e-13    2.3527458e-14    0    0    0    0    0    0    0
1066.7755    1.3001346e-11    0    0    0    0    0    0    0    3.5961345e-16    6.9580066e-15    0    0    0    0    0    0    0    0    0    0    0    1.4660754e-15    6.760155e-14    3.0417958e-14    1.1930625e-13    2.3775202e-14    0    0    0    0    0    0    0
1066.0522    1.2885215e-11    0    0    0    0    0    0    0    3.6354755e-16    7.0285943e-15    0    0    0    0    0    0    0    0    0    0    0    1.4824998e-15    6.8344374e-14    3.0741244e-14    1.205938e-13    2.4025164e-14    0    0    0    0    0    0    0
1065.3288    1.2762855e-11    0    0    0    0    0    0    0    3.6751329e-16    7.0997389e-15    0    0    0    0    0    0    0    0    0    0    0    1.4990932e-15    6.9094244e-14    3.1067469e-14    1.2189325e-13    2.4277359e-14    0    0    0    0    0    0    0
1064.6055    1.2634137e-11    0    0    0    0    0    0    0    3.7151072e-16    7.1714426e-15    0    0    0    0    0    0    0    0    0    0    0    1.5158573e-15    6.9851214e-14    3.1396653e-14    1.232047e-13    2.4531805e-14    0    0    0    0    0    0    0
1063.8821    1.249893e-11    0    0    0    0    0    0    0    3.7553985e-16    7.2437074e-15    0    0    0    0    0    0    0    0    0    0    0    1.532794e-15    7.061534e-14    3.172882e-14    1.2452824e-13    2.4788516e-14    0    0    0    0    0    0    0
1063.1588    1.2357101e-11    0    0    0    0    0    0    0    3.7960069e-16    7.3165353e-15    0    0    0    0    0    0    0    0    0    0    0    1.5499051e-15    7.1386679e-14    3.2063991e-14    1.2586395e-13    2.504751e-14    0    0    0    0    0    0    0
